Incident ID,Incident Date,State,City Or County,Address,# Killed,# Injured,Operations
1947051,7-Mar-21,Ohio,Dayton,1994 Gant Ave,0,1,N/A
1947450,7-Mar-21,Indiana,Muncie,900 block of N Brady St,0,1,N/A
1946592,6-Mar-21,Nebraska,Unadilla,N/A,0,1,N/A
1946395,6-Mar-21,North Carolina,Raleigh,3305 Drake Cir,0,1,N/A
1946119,6-Mar-21,Georgia,Atlanta,3277 Buford Hwy NE,0,3,N/A
1946599,6-Mar-21,Alabama,Huntsville,2800 block of Haas Ave,0,1,N/A
1946561,5-Mar-21,California,Ceres,Blaker Rd and Service Rd,0,1,N/A
1946058,5-Mar-21,Florida,Gainesville,SE 46th Terrace and SE Hawthorne Rd,1,2,N/A
1944708,4-Mar-21,California,Beverly Hills,400 N Canon Dr,0,1,N/A
1945376,4-Mar-21,Michigan,Lansing,2000 block of S Cedar St,0,2,N/A
1945148,4-Mar-21,Illinois,Chicago,800 block of W 70th St,0,2,N/A
1945119,4-Mar-21,New York,Penfield,Alpine Dr,0,1,N/A
1944362,3-Mar-21,District of Columbia,Washington,4600 block of S Capitol St SW,0,2,N/A
1944162,3-Mar-21,Texas,Houston,7931 Southwest Fwy,1,1,N/A
1942954,2-Mar-21,North Carolina,Nashville,5900 block of Maggie Rd,0,1,N/A
1943585,2-Mar-21,Colorado,Grand Junction,711 Independent Ave,0,1,N/A
1942586,2-Mar-21,Florida,Homestead,13256 Old Biscayne Dr,1,1,N/A
1942056,1-Mar-21,Kentucky,Lexington,Rand Ave,0,1,N/A
1942321,1-Mar-21,Ohio,Columbus,1982 Maryland Ave,0,1,N/A
1941923,28-Feb-21,West Virginia,Charleston,100 block of Kanawha Blvd,0,1,N/A
1941340,28-Feb-21,Texas,Lubbock,1000 block of E Rice St,0,1,N/A
1942004,28-Feb-21,Ohio,Zanesville,635 Zane St,0,1,N/A
1942140,27-Feb-21,California,San Francisco,6th St and Harrison St,0,1,N/A
1940272,27-Feb-21,Maryland,Baltimore,2300 block of Avalon Ave,0,3,N/A
1941097,27-Feb-21,Pennsylvania,King Of Prussia,160 N Gulph Rd,0,1,N/A
1941974,27-Feb-21,Kansas,Wichita,1400 block of S St Francis,0,3,N/A
1940820,27-Feb-21,Maryland,Halethorpe (Lansdowne),3700 block of McDowell Ln,1,1,N/A
1940076,26-Feb-21,Florida,Cocoa,400 Block of S Varr Ave,0,1,N/A
1939113,26-Feb-21,Michigan,Detroit,Lodge Fwy,0,1,N/A
1940003,26-Feb-21,Minnesota,Moorhead,1900 block of 41th Ave S,0,1,N/A
1939610,25-Feb-21,Texas,Arlington,1500 block of Horseway Dr,0,2,N/A
1939038,25-Feb-21,South Carolina,Irmo,Walnut Grove Cir,1,1,N/A
1938343,25-Feb-21,Maryland,Silver Spring,8700 block of 1st Ave,0,1,N/A
1939978,25-Feb-21,Louisiana,New Orleans,6000 block of Downman Rd,0,1,N/A
1938278,25-Feb-21,Illinois,Chicago,200 block of W Pershing Rd,0,2,N/A
1939036,25-Feb-21,South Carolina,Charleston,3752 Ashley Phosphate Rd,0,1,N/A
1937857,24-Feb-21,Kentucky,Louisville,2600 block of Cleveland Blvd,0,1,N/A
1937446,24-Feb-21,Florida,Miami,7800 block of SW 35th Terrace,0,1,N/A
1938980,24-Feb-21,Pennsylvania,York,400 block of N George St,0,1,N/A
1936872,23-Feb-21,Mississippi,Biloxi,800 block of Cedar Lake Rd,0,1,N/A
1937260,23-Feb-21,Ohio,Columbus,OH-161 and Cleveland Ave,0,1,N/A
1936173,22-Feb-21,Texas,San Antonio,1700 block of S Hamilton Ave,0,1,N/A
1937273,22-Feb-21,Ohio,Toledo,700 block of Turner Ave,0,1,N/A
1934947,21-Feb-21,Illinois,Chicago,428 E 63rd St,0,1,N/A
1935581,21-Feb-21,Iowa,Des Moines,6500 block of SW 9th St,0,1,N/A
1934704,21-Feb-21,Missouri,Kennett,1615 1st St,1,4,N/A
1935405,21-Feb-21,Missouri,Saint Joseph,1205 Angelique St,0,1,N/A
1935593,21-Feb-21,California,Oakland,2400 block of 94th Ave,0,1,N/A
1934746,21-Feb-21,Colorado,Colorado Springs,S Academy Blvd and Astrozon Blvd,0,1,N/A
1937568,21-Feb-21,Missouri,Joplin,North St,0,1,N/A
1935147,21-Feb-21,Connecticut,Bridgeport,300 block of Lyon Terrace,0,1,N/A
1934962,21-Feb-21,Tennessee,Ripley,300 block of Stardust Dr,0,2,N/A
1934833,21-Feb-21,Illinois,Chicago,7800 block of S Muskegon Ave,0,3,N/A
1934365,19-Feb-21,Louisiana,New Orleans,7800 block of Read Blvd,0,1,N/A
1932774,18-Feb-21,Florida,Fort Myers,Central Ave and Canal St,0,1,N/A
1931591,17-Feb-21,Indiana,Gary,Kentucky St and E 47th Pl,0,1,N/A
1932573,17-Feb-21,Ohio,North Lima,Market St and W Calla Rd,0,1,N/A
1931852,17-Feb-21,Indiana,Indianapolis,N/A,0,1,N/A
1930519,16-Feb-21,New York,New York (Manhattan),Clinton St and Delancey St,0,1,N/A
1930439,16-Feb-21,Tennessee,Nashville,590 Joseph Ave,0,1,N/A
1932396,16-Feb-21,New Hampshire,Nashua,34 Gusabel Ave,0,1,N/A
1930774,16-Feb-21,Nebraska,South Sioux City,500 block of E 20th St,0,1,N/A
1929529,15-Feb-21,Ohio,Cleveland,Cedar Rd and E 28th St,0,1,N/A
1930390,15-Feb-21,North Carolina,Cornelius,19301 Meridian St,1,1,N/A
1930139,15-Feb-21,Maryland,Princess Anne,30000 block of Bardwell Dr,0,1,N/A
1929152,15-Feb-21,Georgia,Macon,Mason St,0,1,N/A
1929601,15-Feb-21,Illinois,Chicago,6401 S Mozart St,0,1,N/A
1928843,14-Feb-21,Ohio,Columbus,2200 Mock Rd,0,2,N/A
1929792,14-Feb-21,Louisiana,Folsom,N/A,0,1,N/A
1929024,13-Feb-21,Missouri,Saint Louis,2503 N Taylor Ave,1,2,N/A
1928751,13-Feb-21,Wisconsin,Milwaukee,4600 block of N 29th St,0,1,N/A
1977088,13-Feb-21,Louisiana,Napoleonville,N/A,0,1,N/A
1930839,13-Feb-21,Massachusetts,Sunderland,392 Montague Rd,0,0,N/A
1928279,12-Feb-21,Georgia,Macon,3640 Eisenhower Pkwy,0,1,N/A
1928217,12-Feb-21,Indiana,Fort Wayne,4900 block of Oak Knob Run,0,1,N/A
1928276,12-Feb-21,Georgia,Macon,3849 Upper River Rd,0,1,N/A
1926964,11-Feb-21,Louisiana,New Orleans,2000 Canal St,0,2,N/A
1965072,10-Feb-21,Massachusetts,Boston,Clifford St,0,1,N/A
1925523,10-Feb-21,New Mexico,Albuquerque,4601 Carlisle NE,1,2,N/A
1924260,9-Feb-21,Ohio,Canton,1500 block of Cherry Ave SE,0,1,N/A
1924253,9-Feb-21,Texas,Houston,5619 Aldine Bender Rd,0,1,N/A
1925213,9-Feb-21,Alabama,Mobile,1159 Spring Hill Ave,0,1,N/A
1923921,8-Feb-21,Arkansas,El Dorado,301 Hudson St,0,1,N/A
2030788,8-Feb-21,New York,Bronx,N/A,0,1,N/A
1923676,8-Feb-21,Minnesota,Burnsville,1300 block of 143rd St W,0,1,N/A
1938404,8-Feb-21,Arizona,Casa Grande,500 block of W McMurray Blvd,0,1,N/A
1924271,8-Feb-21,Pennsylvania,Lancaster,100 block of Waterfront Estates Dr,0,1,N/A
1922971,7-Feb-21,Indiana,East Chicago,4800 block of Indianapolis Blvd,0,3,N/A
1925009,6-Feb-21,Illinois,Kankakee,400 block of E Oak St,0,2,N/A
1923315,6-Feb-21,Missouri,Saint Louis (Spanish Lake),12000 block of Garden Ln,0,1,N/A
1921752,5-Feb-21,Washington,Auburn,5100 block of SE 297th St,0,1,N/A
1922075,5-Feb-21,Ohio,Columbus,Lonsdale Rd and Lonsdale Pl N,0,1,N/A
1921556,5-Feb-21,Illinois,Springfield,S 11th St and E Cedar St,0,1,N/A
1927368,5-Feb-21,Indiana,Greentown,500 W Payton St,0,1,N/A
1921469,5-Feb-21,Michigan,Romulus,I-94 and Vining Rd,0,1,N/A
1926378,5-Feb-21,Maryland,Chestertown,N/A,0,2,N/A
1921838,5-Feb-21,Indiana,East Chicago,3900 block of Fir St,0,1,N/A
1924175,5-Feb-21,Arkansas,Little Rock,Woodson Rd,0,1,N/A
1919853,4-Feb-21,Indiana,Indianapolis,5800 block of Southeastern Ave,0,2,N/A
1920627,4-Feb-21,Alabama,Mobile,E Lakeview Dr,1,1,N/A
1919048,3-Feb-21,Illinois,Chicago,N/A,0,1,N/A
1919632,3-Feb-21,Arkansas,Little Rock,N St,0,1,N/A
1921547,3-Feb-21,South Carolina,Chesterfield,James St,0,1,N/A
1917952,2-Feb-21,Alabama,Montgomery,804 S Perry St,0,1,N/A
1918573,2-Feb-21,Texas,Houston,10414 Richmond Ave,0,1,N/A
1918092,2-Feb-21,Florida,Vero Beach,5080 Fairways Cir,0,1,N/A
1917645,1-Feb-21,Louisiana,Baton Rouge,Scenic Hwy and 75th Ave,0,1,N/A
1917084,1-Feb-21,Florida,Tampa,2310 N Dale Mabry Hwy,0,1,N/A
1918640,1-Feb-21,New York,Bronx,Washington Ave and E 180th St,0,1,N/A
1920422,1-Feb-21,Georgia,Thomasville,510 Albany Rd,0,1,N/A
1916662,31-Jan-21,Wisconsin,Appleton,4301 W Wisconsin Ave,1,1,N/A
1917798,31-Jan-21,Ohio,Warren,734 Mauro Cir SE,0,1,N/A
1917685,31-Jan-21,Indiana,Indianapolis,Falcon Creek Blvd,0,1,N/A
1915950,30-Jan-21,Indiana,Fort Wayne,3340 W Coliseum Blvd,0,1,N/A
1915833,30-Jan-21,Maryland,Baltimore,5600 The Alameda,0,1,N/A
1916236,30-Jan-21,Arizona,Phoenix,3111 E Indian School Rd,0,1,N/A
1915594,29-Jan-21,Pennsylvania,Reading,2200 block of River Rd,0,1,N/A
1914798,29-Jan-21,Pennsylvania,Mc Kees Rocks (Mckees Rocks),824 Island Ave,2,3,N/A
1915869,29-Jan-21,California,Fresno,E Normal Ave and Mayfair Dr S,1,1,N/A
1914701,28-Jan-21,South Carolina,Bennettsville,Liles St,0,2,N/A
1914015,28-Jan-21,Ohio,Toledo,134 Main St,0,1,N/A
1915675,28-Jan-21,Missouri,Spickard,N/A,0,1,N/A
1913718,27-Jan-21,Maryland,Hagerstown,122 East Ave,0,1,N/A
1912730,26-Jan-21,Kansas,Topeka,636 US-24,0,2,N/A
1913216,25-Jan-21,Georgia,Atlanta,1212 James Jackson Pkwy NW,0,1,N/A
1912703,25-Jan-21,South Dakota,Sioux Falls,600 block of N Cleveland Ave,0,1,N/A
1911463,24-Jan-21,Virginia,Norton,7717 Residence Rd,0,1,N/A
1910813,24-Jan-21,Michigan,Detroit,14400 block of Hubbell Ave,0,1,N/A
1909498,23-Jan-21,Louisiana,New Orleans,100 block of Bourbon St,0,2,N/A
1909146,23-Jan-21,Illinois,Chicago,3800 block of W Gladys Ave,0,1,N/A
1908969,22-Jan-21,Tennessee,Memphis,1000 block of Meda St,0,1,N/A
1914428,22-Jan-21,Texas,San Antonio,2500 block of Jackson Keller Rd,0,1,N/A
1909188,22-Jan-21,Wisconsin,Milwaukee,5400 block of N 83rd St,0,1,N/A
1911939,22-Jan-21,Tennessee,Crossville,Brown Rd,0,1,N/A
1909909,22-Jan-21,Texas,Fort Worth,2700 block of NW 18th St,0,1,N/A
1908632,21-Jan-21,Tennessee,Knoxville,6777 Clinton Hwy,0,1,N/A
1908939,21-Jan-21,Minnesota,Minneapolis,400 block of 33rd Ave N,1,0,N/A
1911936,21-Jan-21,Indiana,Argos,20570 Gumwood Rd,0,1,N/A
1909944,21-Jan-21,Oklahoma,Grove,801 W 10th St,0,1,N/A
1908265,21-Jan-21,Pennsylvania,Philadelphia,1300 block of W Seltzer St,0,1,N/A
1908177,21-Jan-21,Missouri,Kansas City,11000 block of Donnell Ave,0,1,N/A
1907183,20-Jan-21,Virginia,Virginia Beach,1500 block of Brendle Ct,0,1,N/A
1908132,20-Jan-21,California,Lompoc,W Laurel Ave,0,1,N/A
1907295,19-Jan-21,Kentucky,Paducah,Cruse Ave,0,2,N/A
1906259,19-Jan-21,North Carolina,Charlotte,400 block of Hilo Dr,0,1,N/A
1906220,19-Jan-21,Tennessee,Nashville,900 Murfreesboro Pike,0,2,N/A
1906751,19-Jan-21,Wisconsin,Milwaukee,1900 block of S 8th St,0,1,N/A
1907518,19-Jan-21,Wisconsin,Manitowoc,1000 block of Hamilton St,0,1,N/A
1906588,19-Jan-21,Ohio,Cincinnati,Millvale Ct and Beekman St,0,1,N/A
1905228,18-Jan-21,Oklahoma,Cherokee (county),N/A,0,1,N/A
1905177,18-Jan-21,New York,Bronx,5 Fordham Hill Oval,0,1,N/A
1905029,18-Jan-21,Texas,San Antonio,Jones Maltsberger Rd and E Rector Dr,0,1,N/A
1906116,17-Jan-21,Minnesota,Saint Paul,1300 block of Park St,0,1,N/A
1906039,17-Jan-21,Florida,Long Key (Layton),Florida Keys Overseas Heritage Trail,0,1,N/A
1904418,16-Jan-21,Utah,Ogden (Washington Terrace),4600 S and 500 W,0,2,N/A
1904722,16-Jan-21,Illinois,Mundelein,28400 block of N Fremont Center Rd,0,1,N/A
1903261,15-Jan-21,Ohio,Columbus,1200 block of Parkview Dr,0,1,N/A
1903160,15-Jan-21,Louisiana,New Orleans,4900 block of Wright Rd,0,1,N/A
1902410,14-Jan-21,Nebraska,Stevens Creek,N 176th St and Havelock Ave,0,1,N/A
1903170,14-Jan-21,Mississippi,Columbia,Franklin Dr,0,1,N/A
1901081,12-Jan-21,Florida,Jacksonville,St Augustine Rd,0,1,N/A
1906683,12-Jan-21,Ohio,Sandusky,N/A,0,1,N/A
1900575,11-Jan-21,Illinois,Chicago,4300 block of W Jackson Blvd,0,1,N/A
1900774,11-Jan-21,Texas,Houston,10222 W Forum Dr,0,1,N/A
1900957,11-Jan-21,Oklahoma,Peggs,N 495 Rd,0,1,N/A
1899550,10-Jan-21,Illinois,Streamwood,1700 block of S Green Meadows Blvd,0,1,N/A
1899108,10-Jan-21,Oregon,Portland,9300 block of N Wall Ave,0,1,N/A
1900792,10-Jan-21,Mississippi,Holly Springs,Ridgecrest Dr,0,1,N/A
1900073,10-Jan-21,Texas,Livingston,N/A,0,1,N/A
1898668,10-Jan-21,Wisconsin,Sun Prairie,311 E Linnerud Dr,0,1,N/A
1901517,10-Jan-21,Missouri,Saint Louis,N/A,0,3,N/A
1899076,9-Jan-21,Ohio,Columbus,1430 block of N 4th St,0,1,N/A
1900085,9-Jan-21,Nebraska,Alliance,1500 block of Toluca Ave,0,1,N/A
1898916,9-Jan-21,New York,New York (Manhattan),501 W 134th St,0,1,N/A
1898819,9-Jan-21,Kansas,Wichita,4900 block of E Harry St,0,2,N/A
1897861,9-Jan-21,Florida,Jacksonville,5000 San Juan Ave,0,1,N/A
1899034,9-Jan-21,Texas,Fort Worth,3700 block of 6th Ave,1,1,N/A
1897866,8-Jan-21,South Carolina,Darlington,Oleander Dr,0,1,N/A
1900078,8-Jan-21,Mississippi,Laurel,Indian Trl,0,1,N/A
1897335,8-Jan-21,Indiana,Fort Wayne,1200 block of Boone St,0,1,N/A
1897771,8-Jan-21,Louisiana,New Orleans,3500 block of Elysian Fields Ave,0,1,N/A
1897873,8-Jan-21,Alabama,Huntsville,2004 Airport Rd SW,0,1,N/A
1899987,8-Jan-21,Tennessee,Antioch,2723 Murfreesboro Pike,0,1,N/A
1897955,7-Jan-21,Wisconsin,Milwaukee,10700 block of W Villard Ave,0,1,N/A
1896957,7-Jan-21,Ohio,Cincinnati,Gilbert Ave and Yale Ave,0,1,N/A
1896827,7-Jan-21,Florida,Jacksonville,14286 Beach Blvd,0,1,N/A
1896410,6-Jan-21,Georgia,Cleveland,68 E Kytle St,0,1,N/A
1897071,6-Jan-21,Missouri,Saint Louis,Utah St and Ohio St,0,1,N/A
1896973,6-Jan-21,Louisiana,Alexandria,200 block of Mary Ln,0,1,N/A
1895894,5-Jan-21,Texas,Houston,5803 Bellfort Ave,0,1,N/A
1896514,5-Jan-21,Maine,Gardiner (Pittston),ME-27,0,1,N/A
1895532,5-Jan-21,Texas,Georgetown,1401 S I-35,0,3,N/A
1896064,5-Jan-21,Louisiana,New Orleans,6100 block of Bellaire Dr,0,1,N/A
1895009,5-Jan-21,Texas,Austin,2500 block of Wickersham Ln,1,1,N/A
1895412,4-Jan-21,North Carolina,Durham,Main St and Alston Ave,0,1,N/A
1894398,4-Jan-21,Illinois,Chicago,33-1 W 69th St,0,1,N/A
1894949,4-Jan-21,Alabama,Huntsville,Timbercrest Dr,0,1,N/A
1894955,4-Jan-21,Michigan,Portage,Sherwood Dr,0,1,N/A
1894088,4-Jan-21,North Carolina,Salisbury,1605 S Main St,0,1,N/A
1894553,4-Jan-21,Indiana,Indianapolis,5805 Rockville Rd,0,1,N/A
1895429,3-Jan-21,Texas,Lockhart,Robin Ranch Rd,0,1,N/A
1893697,3-Jan-21,Texas,Houston,W Little York Rd and De Priest St,1,1,N/A
1893438,3-Jan-21,Michigan,Grand Rapids,12th St and Jeannette Ave NW,0,1,N/A
1893620,2-Jan-21,North Carolina,Wilmington,3119 Enterprise Dr,0,1,N/A
1892782,2-Jan-21,Kentucky,Louisville,4400 block of Southridge Dr,0,1,N/A
1894797,2-Jan-21,Ohio,Akron,600 block of S Hawkins Ave,0,1,N/A
1892912,2-Jan-21,Maine,Waterville,92 Western Ave,0,1,N/A
1896400,2-Jan-21,Virginia,New Kent (county),N/A,0,1,N/A
1896402,2-Jan-21,Virginia,Sussex (county),N/A,0,1,N/A
1893691,2-Jan-21,Missouri,Saint Louis,5700 block of Floy Ave,0,1,N/A
1895630,2-Jan-21,Mississippi,Columbus,Shannon Dr,0,1,N/A
1893917,2-Jan-21,Texas,El Paso,9330 Dyer St,0,1,N/A
1892034,1-Jan-21,Arkansas,Fort Smith,3211 Towson Ave,0,7,N/A
1891520,1-Jan-21,Illinois,Chicago,8700 block of S Buffalo Ave,1,1,N/A
1891950,1-Jan-21,Wisconsin,Milwaukee,N 16th St and W Burleigh St,0,1,N/A
1893945,1-Jan-21,Alaska,Cantwell,N/A,0,1,N/A
1892804,1-Jan-21,Texas,Laredo,Regina Dr,0,1,N/A
1896621,1-Jan-21,Michigan,Battle Creek,Harold St,0,1,N/A
1891634,1-Jan-21,Ohio,Columbus,Deshler Ave and Penfield Rd,0,1,N/A
1892556,1-Jan-21,Maryland,Baltimore,N/A,0,1,N/A
1891537,1-Jan-21,Texas,Houston,2611 Garden City Dr,0,1,N/A
1891933,1-Jan-21,California,Fresno,N Wishon Ave and E Garland Ave,0,1,N/A
1892909,1-Jan-21,Ohio,Columbus,E Main St and Nelson Rd,0,1,N/A
1891535,1-Jan-21,Texas,Houston,1700 block of Fulton St,0,1,N/A
1891395,1-Jan-21,New York,Brooklyn,670 Lincoln Ave,0,1,N/A
1896728,31-Dec-20,Texas,Houston,9601 W Montgomery Rd,0,1,N/A
1896527,31-Dec-20,Maryland,Ridge,N/A,0,1,N/A
1891530,31-Dec-20,Illinois,Chicago,N/A,0,1,N/A
1891683,31-Dec-20,Indiana,Richmond,200 block of NW 13th St,0,1,N/A
1891114,30-Dec-20,Mississippi,Sturgis,Oswalt Rd,0,1,N/A
1891094,30-Dec-20,Oklahoma,Broken Arrow,W Freeport St,0,1,N/A
1889554,29-Dec-20,Mississippi,Tunica,2661 Old Hwy 61 N,0,1,N/A
1890365,29-Dec-20,Virginia,Woodbridge,N/A,0,1,N/A
1890229,29-Dec-20,Texas,Fort Worth,3200 block of Azle Ave,0,1,N/A
1891087,29-Dec-20,Oklahoma,Broken Arrow,S Sycamore St,0,1,N/A
1932173,29-Dec-20,California,Barstow,500 block of W Fredrick’s St,0,1,N/A
1890113,29-Dec-20,Kansas,Topeka,440 SW 29th St,0,1,N/A
1890733,29-Dec-20,Alabama,Decatur,12th Ave NW and 3rd St NW,0,1,N/A
1889722,29-Dec-20,Alabama,Dothan,2600 block of Sherrick Rd,0,1,N/A
1889279,28-Dec-20,Tennessee,Memphis,3995 S 3rd St,0,3,N/A
1888502,28-Dec-20,Michigan,Detroit,18000 block of Greenfield Rd,0,2,N/A
1889232,28-Dec-20,Colorado,Denver,2969 S Federal Blvd,0,2,N/A
1983267,27-Dec-20,Wisconsin,Columbia (county),N/A,0,1,N/A
1889545,26-Dec-20,Illinois,Lake In The Hills,4400 block of Barharbor Dr,0,1,N/A
1887635,26-Dec-20,Florida,Tallahassee,2500 block of Holton St,0,1,N/A
1887291,26-Dec-20,Missouri,Springfield,W Madison St and S Nettleton Ave,0,1,N/A
1886998,25-Dec-20,Georgia,Atlanta,3843 Jonesboro Rd,0,1,N/A
1888621,25-Dec-20,Wisconsin,Madison,2000 block of McKenna Blvd,0,1,N/A
1887732,25-Dec-20,Texas,San Antonio,11000 block of Estufa Canyon,0,2,N/A
1887491,25-Dec-20,Missouri,Columbia,11505 Smith Hatchery Rd,0,1,N/A
1886441,25-Dec-20,Georgia,Macon,4416 Mumford Rd,0,1,N/A
1887209,25-Dec-20,Michigan,Detroit,2971 W Warren Ave,0,1,N/A
1914622,25-Dec-20,New York,Albany,200 block of Delaware Ave,0,1,N/A
1886310,24-Dec-20,California,Los Angeles,Vermont Ave and Venice Blvd,0,1,N/A
1889212,24-Dec-20,Wisconsin,Madison,2000 block of McKenna Blvd,0,1,N/A
1886070,24-Dec-20,South Carolina,Hartsville,Hartsville Hwy,0,1,N/A
1886977,24-Dec-20,Michigan,Detroit,11400 block of Rossiter St,0,2,N/A
1885137,23-Dec-20,Arkansas,Little Rock,5801 Dreher Ln,0,1,N/A
1885126,23-Dec-20,Iowa,Cedar Rapids,208 7th St SW,0,1,N/A
1884934,23-Dec-20,Michigan,Detroit,Kelly Rd and Morang Ave,0,1,N/A
1884589,23-Dec-20,Texas,San Antonio,200 block of Remolino St,1,1,N/A
1884817,22-Dec-20,Illinois,Chicago,8558 S Dante Ave,0,1,N/A
1884641,22-Dec-20,Michigan,Grand Rapids,1300 block of Maude Ave NE,0,2,N/A
1884785,22-Dec-20,Ohio,Toledo,3700 block of  N Erie St,0,1,N/A
1884606,21-Dec-20,Ohio,Lima (Elida),Irvin Rd,0,1,N/A
1883740,21-Dec-20,Vermont,Bellows Falls (Rockingham),Mandigo Rd,0,1,N/A
1883355,21-Dec-20,Kentucky,Louisville,3237 Utah Ave,0,1,N/A
1882410,20-Dec-20,South Carolina,Greenville,1210 Poinsett Hwy,0,2,N/A
1894523,20-Dec-20,West Virginia,Fairmont,Ferry St,0,1,N/A
1883586,20-Dec-20,Ohio,Martinsville,Macedonia Rd and Martinsville Rd,0,1,N/A
1882264,20-Dec-20,Texas,Fort Worth,N/A,0,1,N/A
1883709,20-Dec-20,Connecticut,Stamford,Hartcroft Rd,0,1,N/A
1881461,19-Dec-20,Kentucky,Corbin,2140 KY-312,1,1,N/A
1883903,19-Dec-20,Oklahoma,Lawton,7200 block of SW Drakestone Blvd,0,1,N/A
1881644,19-Dec-20,Michigan,Albion,100 block of W Porter St,1,1,N/A
1881727,19-Dec-20,California,Milpitas,447 Great Mall Dr,0,1,N/A
1881966,19-Dec-20,Maryland,Hyattsville (Landover),Central Ave and Garrett A Morgan Blvd,0,1,N/A
1932754,19-Dec-20,Wyoming,Casper,N/A,0,1,N/A
1880827,18-Dec-20,Tennessee,Pelham,I-24 and US-64,0,1,N/A
1882114,18-Dec-20,Ohio,Columbus,I-70 and I-71,0,2,N/A
1881335,18-Dec-20,Georgia,Thomasville,Webster St,0,1,N/A
1881428,18-Dec-20,North Carolina,Knightdale,Topsail Common Dr and Newport Common Dr,0,1,N/A
1881236,18-Dec-20,Illinois,Chicago,2400 block of W Roosevelt Rd,0,1,N/A
1881451,18-Dec-20,Maryland,Baltimore,Eldorado Ave and Haddon Ave,0,1,N/A
1881004,18-Dec-20,Texas,Houston,6500 block of Dunlap St,0,1,N/A
1880851,17-Dec-20,Kansas,Riley (county),N/A,0,1,N/A
1879861,17-Dec-20,Florida,Homestead (Princeton),SW 247th Terr and SW 113th Ct,1,2,N/A
1880099,16-Dec-20,Rhode Island,West Kingston (Richmond),W Shannock Rd,0,1,N/A
1879269,16-Dec-20,Ohio,Columbus (Obetz),4250 Alum Creek Dr,0,2,N/A
1879143,16-Dec-20,Georgia,Atlanta,Wells Dr,0,1,N/A
1883367,16-Dec-20,Arkansas,West Helena,527 N 4th St,0,1,N/A
1878634,15-Dec-20,Texas,San Antonio,8622 S Zarzamora St,0,1,N/A
1878512,15-Dec-20,New York,Bronx,1719 Cross Bronx Expy,0,1,N/A
1879113,15-Dec-20,Minnesota,Minneapolis (Bloomington),9801 Harrison Rd,0,2,N/A
1879087,15-Dec-20,Wisconsin,Milwaukee,3000 block of N 28th St,0,1,N/A
1879810,15-Dec-20,Massachusetts,Peabody,10 Keys Dr,0,1,N/A
1879702,15-Dec-20,Louisiana,Geismar,12513 LA-73,0,1,N/A
1937203,15-Dec-20,West Virginia,Mount Hope,Mill Creek Rd,0,1,N/A
1878683,14-Dec-20,California,Petaluma,1400 block of Mountain View,0,1,N/A
1877707,14-Dec-20,District of Columbia,Washington,1500 block of Good Hope Rd SE,0,1,N/A
1878383,14-Dec-20,Georgia,Atlanta,3900 block of Rutgers Dr,0,1,N/A
1890851,14-Dec-20,Georgia,Ellabell,I-16,0,1,N/A
1877441,14-Dec-20,Connecticut,Hartford,88 Vine St,0,1,N/A
1878083,14-Dec-20,Pennsylvania,Philadelphia,2000 E Allegheny Ave,0,2,N/A
1879507,13-Dec-20,Indiana,Gary,434 N Lake St,0,1,N/A
1878598,13-Dec-20,Idaho,Burley,N/A,0,1,N/A
1878593,13-Dec-20,Illinois,Rockford,N/A,0,1,N/A
1882287,13-Dec-20,Texas,Houston,2700 block of Fondren Rd,0,2,N/A
1997682,13-Dec-20,Michigan,Livingston (county),N/A,0,1,N/A
1881343,13-Dec-20,Wisconsin,Beloit,N/A,0,1,N/A
1876813,13-Dec-20,Arizona,Chandler,W Chandler Blvd and N Alma School Rd,0,1,N/A
1878120,13-Dec-20,Oregon,Eugene,N/A,0,1,N/A
1876620,12-Dec-20,Maryland,Baltimore,4100 block of Frederick Ave,0,1,N/A
1890827,12-Dec-20,Virginia,Winchester,Berryville Ave,0,2,N/A
1983257,12-Dec-20,Wisconsin,Polk (county),N/A,0,1,N/A
1875480,12-Dec-20,Ohio,Cincinnati,5000 block of Winneste Ave,0,1,N/A
1878832,12-Dec-20,Hawaii,Kahului,N/A,0,1,N/A
1877120,12-Dec-20,Mississippi,Jackson,Stirling St,0,1,N/A
1879554,11-Dec-20,Ohio,Cincinnati,2000 block of S Teralta Cir,0,1,N/A
1882591,11-Dec-20,Washington,Auburn,30600 block of 56th Ave S,0,1,N/A
1875439,11-Dec-20,Virginia,Newport News,100 block of Long Bridge Way,0,1,N/A
1877890,10-Dec-20,Tennessee,Lenoir City,911 Hwy 321 N,0,1,N/A
1874806,10-Dec-20,Missouri,Saint Louis (Ferguson),5900 block of Laurette Ave,0,1,N/A
1874381,10-Dec-20,Michigan,Detroit,10500 block of Morang Ave,0,1,N/A
1874256,9-Dec-20,Oklahoma,Oklahoma City,SE 52nd St,0,1,N/A
1874023,9-Dec-20,Kansas,Wichita,1200 block of N Oliver,0,1,N/A
1873876,8-Dec-20,Ohio,Zanesville,2654 Darlington Dr,0,1,N/A
1873563,8-Dec-20,South Carolina,Holly Hill,N/A,0,2,N/A
1873132,8-Dec-20,Alabama,Huntsville,Medaris Rd NW and Atkins Dr NW,0,1,N/A
1888859,8-Dec-20,Louisiana,Baldwin,Rosebud St,0,1,N/A
1873798,8-Dec-20,Louisiana,Lacombe,28399 Palmer Dr,2,3,N/A
